"SCHEMA_NAME","DIGEST","DIGEST_TEXT","COUNT_STAR","SUM_TIMER_WAIT","MIN_TIMER_WAIT","AVG_TIMER_WAIT","MAX_TIMER_WAIT","SUM_LOCK_TIME","SUM_ERRORS","SUM_WARNINGS","SUM_ROWS_AFFECTED","SUM_ROWS_SENT","SUM_ROWS_EXAMINED","SUM_CREATED_TMP_DISK_TABLES","SUM_CREATED_TMP_TABLES","SUM_SELECT_FULL_JOIN","SUM_SELECT_FULL_RANGE_JOIN","SUM_SELECT_RANGE","SUM_SELECT_RANGE_CHECK","SUM_SELECT_SCAN","SUM_SORT_MERGE_PASSES","SUM_SORT_RANGE","SUM_SORT_ROWS","SUM_SORT_SCAN","SUM_NO_INDEX_USED","SUM_NO_GOOD_INDEX_USED","FIRST_SEEN","LAST_SEEN"
diamante_eeie,"2a6daf107bea6e641c8cd57ee3d1cb57",SELECT * FROM `TP_Actas` WHERE `TipoPrograma` = ? ORDER BY `FechaActa` DESC LIMIT ? ,3563,1291701537000,279145000,362532000,1145091000,283044000000,0,0,0,3563,1136146,0,0,0,0,0,0,3563,0,0,3563,3563,3563,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eeie,"37bc08611b4a23f34f5829b3ed2ee1be","SELECT `TP_Actas` . `IdActa` , `TP_Actas` . `FechaActa` AS `FechaEvalTema` , `TR_ComiteTema` . `Resultado` , `TR_ComiteTema` . `Comentarios` , `TP_Actas` . `NumeroActa` FROM `TP_Actas` , `TR_ComiteTema` , `TP_TrabajodeGrado` WHERE `TP_Actas` . `IdActa` = `TR_ComiteTema` . `IdActa` AND `TR_ComiteTema` . `IdProyecto` = `TP_TrabajodeGrado` . `IdProyecto` AND `TP_TrabajodeGrado` . `IdProyecto` = ? ",2560,2479087761000,820333000,968393000,3158174000,305933000000,0,0,0,2958,816327,0,0,0,0,0,0,2560,0,0,0,0,2560,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eeie,"81fb8d00d29ca5b9afffb404f79e69c0","SELECT `TP_Actas` . `FechaActa` , `TP_Actas` . `IdActa` , `TP_Actas` . `NumeroActa` , `TR_Directores` . `FechaInscripPlan` , `TR_ComiteEvaluadores` . `EstadoEvaluador` , `TR_ComiteEvaluadores` . `FechaConcepto` AS `FechaConcepEval` , `TR_ComiteEvaluadores` . `Concepto` AS `ConceptoEval` , `TR_ComiteEvaluadores` . `ComenConcep` AS `ComentarioEval` , `CONCAT` ( `TP_Usuarios` . `PrimNomUsr` , ? , `TP_Usuarios` . `SegNomUsr` , ? , `TP_Usuarios` . `PrimApeUsr` , ? , `TP_Usuarios` . `SegApeUsr` ) AS `NomEval` FROM `TP_Actas` , `TR_ComiteEvaluadores` , `TP_Usuarios` , `TR_Directores` WHERE `TP_Actas` . `IdActa` = `TR_ComiteEvaluadores` . `IdActa` AND `TR_ComiteEvaluadores` . `IdProyecto` = ? AND `TR_ComiteEvaluadores` . `IdUsr` = `TP_Usuarios` . `IdUsr` AND `TR_Directores` . `IdProyecto` = `TR_ComiteEvaluadores` . `IdProyecto` ORDER BY `TP_Actas` . `FechaActa` ASC ",2560,5076309481000,1707629000,1982933000,4948298000,395872000000,0,0,0,1471,4524284,2560,2560,0,0,0,0,2560,0,0,1471,2560,2560,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eeie,de550a6c51dfc02aec3ed196758ccc51,"SELECT DISTINCTROW `TP_Actas` . `FechaActa` , `TP_Actas` . `IdActa` , `TR_ComitePlan` . `Resultado` AS `ResultadoComite` , `TR_ComitePlan` . `Comentarios` AS `ComentarioComite` , `TP_Actas` . `NumeroActa` FROM `TP_Actas` , `TR_ComitePlan` , `TP_Usuarios` , `TP_TrabajodeGrado` WHERE `TP_TrabajodeGrado` . `IdProyecto` = ? AND `TP_Actas` . `IdActa` = `TR_ComitePlan` . `IdActa` AND `TR_ComitePlan` . `IdProyecto` = ? ",2560,86701151222000,1830851000,33867637000,388046367000,343108000000,0,0,0,1854,26331943,2560,2560,2560,0,0,0,2560,0,0,0,0,2560,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eeie,b170234c1fbba54b5520c21ff683c48a,"SELECT DISTINCTROW `TP_Actas` . `IdActa` , `FechaActa` , `NumeroActa` FROM `TP_Actas` , `TR_ComiteCalificadores` WHERE `IdProyecto` = ? AND `TP_Actas` . `IdActa` = `TR_ComiteCalificadores` . `IdActa` ",2560,4186066287000,1417993000,1635182000,3074067000,226787000000,0,0,0,982,7231337,0,2560,0,0,0,0,2560,0,0,0,0,2560,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eeie,cf67e3a5ca94ee83f1be7c0eeea692d1,"SELECT `TB_TipoSolicitud` . `NomSolicitud` , `TP_SolicitudesTrabajodeGrado` . `Descripcion` , `TB_Estados` . `NomEstado` , `TP_Actas` . `NumeroActa` , `TP_Actas` . `IdActa` , `TP_Actas` . `FechaActa` , `TR_ComiteSolicitudes` . `Observaciones` FROM `TB_TipoSolicitud` , `TP_SolicitudesTrabajodeGrado` , `TB_Estados` , `TR_ComiteSolicitudes` , `TP_Actas` WHERE `TP_SolicitudesTrabajodeGrado` . `IdProyecto` = ? AND `TP_SolicitudesTrabajodeGrado` . `IdEstado` = `TB_Estados` . `IdEstado` AND `TB_TipoSolicitud` . `IdTipoSolicitud` = `TP_SolicitudesTrabajodeGrado` . `IdTipoSolicitud` AND `TR_ComiteSolicitudes` . `IdSolicitud` = `TP_SolicitudesTrabajodeGrado` . `IdSolicitud` AND `TP_Actas` . `IdActa` = `TR_ComiteSolicitudes` . `IdActa` ",2560,7496737211000,2563755000,2928412000,5409693000,458076000000,0,0,0,2399,7296261,0,0,0,0,0,0,2560,0,0,0,0,2560,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eeie,bb54c997f1f019a8cf3cff18eaec84a4,SELECT * FROM `TR_ComiteCalificadores` WHERE `IdActa` = ? AND `IdProyecto` = ? ,982,1679989115000,1499128000,1710783000,3195942000,60152000000,0,0,0,1313,2771806,0,0,0,0,0,0,982,0,0,0,0,982,0,"2024-10-18 10:58:44","2024-12-14 16:02:41"
diamante_eeie,"1c452fe06f0de9f6f5b3fbb5ac4f3026","SELECT `IdProyecto` , `UbicacionArchivoFinal` FROM `TR_ProyectoPlan` WHERE `IdProyecto` = ? AND `UbicacionArchivoFinal` != ? AND `Estado` = ? ",2695,2907688252000,876553000,1078919000,2651018000,233118000000,0,0,0,812,4928755,0,0,0,0,0,0,2695,0,0,0,0,2695,0,"2024-10-18 10:58:44","2024-12-14 20:50:07"
diamante_eisi,"47d7e7c24f5406a748a3c7e5b75364e7","SELECT `Tipo` , `LENGTH` ( `Tipo` ) AS `ordlongitud` , COUNT ( * ) AS `TotalTipo` FROM `TP_RecursosOva` WHERE `IdUnidad` = ? GROUP BY `Tipo` ORDER BY `ordlongitud` ASC ",1397,536259143000,257117000,383864000,764218000,161649000000,0,0,0,2507,488376,0,1397,0,0,0,0,1397,0,0,2507,1397,1397,0,"2024-10-18 10:59:02","2024-12-14 00:56:42"
diamante_eisi,"722d8ff12670ab60b83d06d4a4b89ed4","SELECT `NomUnidad` , `UnidadPredesesora` FROM `TP_UnidadOva` WHERE `IdUnidad` = ? ",1397,200049257000,78065000,143199000,390685000,104182000000,0,0,0,1397,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 10:59:02","2024-12-14 00:56:42"
diamante_eisi,a69b1b372411b6dedd24e11703722dec,"SELECT `NomUnidad` , `Unidad` FROM `TP_UnidadOva` WHERE `IdUnidad` IN ( SELECT `UnidadPredesesora` FROM `TP_UnidadOva` WHERE `IdUnidad` = ? ) ",1316,265715929000,113689000,201911000,400525000,157923000000,0,0,0,1316,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 10:59:02","2024-12-14 00:56:42"
diamante_eisi,d1ae9bef61233e0d0deba4c0ae0de6c7,"SELECT `IdRecOva` , `Ruta` , `Descripcion` FROM `TP_RecursosOva` WHERE `IdUnidad` = ? AND `Tipo` = ? AND `Estado` = ? ",5264,2319091603000,351451000,440556000,793893000,354667000000,0,0,0,4588,1821344,0,0,0,0,0,0,5264,0,0,0,0,5264,0,"2024-10-18 10:59:02","2024-12-14 00:56:42"
diamante_eeie,"7439bbcfc059dfada8eaceb147465716",SELECT * FROM `TB_ProgramaAcademico` ,462,55958999000,75723000,121123000,302150000,25259000000,0,0,0,3234,3234,0,0,0,0,0,0,462,0,0,0,0,462,0,"2024-10-18 10:59:03","2024-12-15 11:15:10"
diamante_eeie,"1fdb38ec456a9afdddf38d8373bfc7f5","SELECT `FechaInic` AS `Fecha1` , `FechaFinal` AS `Fecha2` , `FechaIniRecepTema` AS `Fecha3` , `FechaIniRecepPlan` AS `Fecha4` , `FechaGrado1` AS `Fecha5` , `FechaLimDoc1` AS `Fecha6` , `FechaGrado2` AS `Fecha7` , `FechaLimDoc2` AS `Fecha8` , `FechaLimRecepTema` AS `Fecha9` , `FechaLimRecepPlan` AS `Fecha10` FROM `TB_CronogramaTrabajodeGrado` WHERE `IdProgramaAcademico` = ? ",272,45211290000,97652000,166217000,364693000,25460000000,0,0,0,261,272,0,0,0,0,0,0,272,0,0,0,0,272,0,"2024-10-18 10:59:10","2024-12-15 11:15:13"
diamante_eeie,"653866fc51e2f1457b1d295d4a166fd4",SELECT * FROM `TB_ProgramaAcademico` WHERE `IdProgramaAcademico` = ? ,411,49450845000,81184000,120318000,257969000,23917000000,0,0,0,411,411,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 10:59:10","2024-12-15 11:15:13"
diamante_eeie,d71032b69257007574321ed50449ea99,"SELECT DISTINCTROW `Titulo` , `TP_TrabajodeGrado` . `IdProyecto` AS `idproy` , `TP_Actas` . `FechaActa` FROM `TP_TrabajodeGrado` , `TP_Actas` , `TR_ComitePlan` WHERE `TP_TrabajodeGrado` . `IdProyecto` = `TR_ComitePlan` . `IdProyecto` AND `TR_ComitePlan` . `IdActa` = `TP_Actas` . `IdActa` AND `TR_ComitePlan` . `Resultado` = ? AND `TP_TrabajodeGrado` . `IdEstado` = ? AND `TP_Actas` . `FechaActa` < ? AND `TP_Actas` . `TipoPrograma` = ? ORDER BY `Titulo` ",211,438438313000,1821543000,2077906000,3703537000,36809000000,0,0,0,84,507340,211,211,0,0,0,0,211,0,0,84,211,211,0,"2024-10-18 10:59:27","2024-12-14 11:41:32"
diamante_eeie,ad926a7b8c7f569a6b0126c767498b93,"SELECT `IdUsr` , `IdProgramaAcademico` FROM `TR_Autores` WHERE `IdProyecto` = ? AND ( `EstadoAutor` = ? OR `EstadoAutor` = ? ) ",39636,70362364773000,1489650000,1775213000,3787163000,1789939000000,0,0,0,48387,136966991,0,0,0,0,0,0,39636,0,0,0,0,39636,0,"2024-10-18 10:59:27","2024-12-15 11:14:34"
diamante_eeie,"5c75ba23ffa78b5c8b7c21d68e80a469",SELECT COUNT ( * ) AS `AutorMateria` FROM `TR_Alumnos` WHERE `IdUsr` = ? AND `IdMat` IN ( SELECT `IdMat` FROM `TB_MateriasGrado` WHERE `Grado` IN (...) AND `IdProgramaAcademico` = ? ) ,38862,8240822552000,130325000,212053000,1355590000,2759574000000,0,0,0,38862,302801,0,0,0,0,0,0,18343,0,0,0,0,18343,0,"2024-10-18 10:59:27","2024-12-15 11:14:34"
diamante_eeie,"605505db82f7d70d7d55b2bd4554e69a","SELECT `IdActa` , `FechaActa` , `DATEDIFF` ( ? , `FechaActa` ) AS `diff` FROM `TP_Actas` WHERE `TipoPrograma` = ? AND `IdActa` IN ( SELECT `IdActa` FROM `TR_ComitePlan` WHERE `IdProyecto` = ? ) ",84,133297242000,1449082000,1586871000,1704588000,10830000000,0,0,0,84,207018,0,84,84,0,0,0,84,0,0,0,0,84,0,"2024-10-18 10:59:27","2024-11-12 22:09:20"
diamante_eeie,"3c79ba731eb1ac1c0c718cb206a8f607","SELECT `IdProyecto` , `IdEstado` , `Titulo` FROM `TP_TrabajodeGrado` WHERE `TP_TrabajodeGrado` . `IdProgramaAcademico` IN ( SELECT `IdProgramaAcademico` FROM `TB_ProgramaAcademico` WHERE `TipoPrograma` = ? ) AND `IdEstado` IN (...) ORDER BY `Titulo` ",211,764227701000,3238784000,3621932000,4804960000,19691000000,0,0,0,0,524735,211,211,211,0,0,0,211,0,0,0,211,211,0,"2024-10-18 10:59:27","2024-12-14 11:41:32"
diamante_eeie,"0190d9397a49004e7153b1260a8a31b5","SELECT `TB_ProgramaAcademico` . `IdProgramaAcademico` , `TB_ProgramaAcademico` . `NombrePrograma` , `TB_ProgramaAcademico` . `TipoPrograma` , `TP_TrabajodeGrado` . `IdProgramaAcademico` , `TP_TrabajodeGrado` . `IdProyecto` , `CONCAT` ( `TP_Usuarios` . `PrimNomUsr` , ? , `TP_Usuarios` . `SegNomUsr` , ? , `TP_Usuarios` . `PrimApeUsr` , ? , `TP_Usuarios` . `SegApeUsr` ) AS `Nombre` , `TP_TrabajodeGrado` . `Titulo` FROM `TP_Usuarios` , `TP_TrabajodeGrado` , `TR_Autores` , `TB_Estados` , `TB_ProgramaAcademico` WHERE `TP_Usuarios` . `IdUsr` IN ( SELECT `IdUsr` FROM `TR_Autores` ) AND `TP_TrabajodeGrado` . `IdProgramaAcademico` = `TB_ProgramaAcademico` . `IdProgramaAcademico` AND `TP_TrabajodeGrado` . `IdProyecto` = `TR_Autores` . `IdProyecto` AND `TR_Autores` . `EstadoAutor` != ? AND `TP_Usuarios` . `IdUsr` = `TR_Autores` . `IdUsr` AND `TB_Estados` . `IdEstado` != ? AND `TB_Estados` . `IdEstado` != ? AND `TB_Estados` . `IdEstado` != ? AND `TB_Estados` . `IdEstado` != ? AND `TB_Estados` . `IdEstado` != ? AND ",559,10140662323000,15359285000,18140719000,32646981000,163115000000,0,0,0,853,16997003,559,1118,1118,0,0,0,559,0,0,853,559,559,0,"2024-10-18 11:00:57","2024-12-14 20:50:05"
diamante_eeie,e8894b9f8f8124edf36a714ab24e3aef,SELECT `Consecutivo` FROM `TB_Prefijos` WHERE `Prefijo` = ? ,31,8921441000,149998000,287788000,450829000,6177000000,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 11:02:42","2024-12-10 19:52:46"
diamante_eeie,d4f423c86f10462b9bbb76cf8e83562f,SELECT `CorreoUsr` FROM `TP_Usuarios` WHERE `IdUsr` = ? ,135,15431344000,88771000,114306000,225782000,5875000000,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 11:02:42","2024-12-11 08:56:06"
diamante_eeie,"6c08cfed663891e777d4bb94d5ac5f3c","SELECT `PrimNomUsr` , `SegNomUsr` , `PrimApeUsr` , `SegApeUsr` FROM `TP_Usuarios` WHERE `IdUsr` = ? ",62,6781892000,87337000,109385000,203359000,3004000000,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 11:02:42","2024-12-10 19:52:46"
diamante_eeie,"116d5adfbeb6c806e802250beb7cb71c","SELECT `PrimNomUsr` , `SegNomUsr` , `PrimApeUsr` , `SegApeUsr` , `Foto` , `GeneroUsr` , `Comentario` , `FechaComentario` , `CorreoInvitado` , `IdComentario` FROM `TP_Usuarios` , `TP_MiPerfilComentarios` WHERE `TP_MiPerfilComentarios` . `IdUsrComentador` = `TP_Usuarios` . `IdUsr` AND `TP_MiPerfilComentarios` . `IdUsr` = ? ORDER BY `FechaComentario` DESC ",31,16091560000,434307000,519082000,611127000,3929000000,0,0,0,65,13305,0,0,0,0,0,0,31,0,0,65,31,31,0,"2024-10-18 11:02:42","2024-12-10 19:52:46"
diamante_eeie,dad9d6ca5a14f032c8c368e82ebc588e,"SELECT `PrimNomUsr` , `SegNomUsr` , `PrimApeUsr` , `SegApeUsr` , `Foto` , `GeneroUsr` , `Comentario` , `FechaComentario` , `CorreoInvitado` , `IdComentario` FROM `TP_Usuarios` , `TP_MiPerfilComentarios` WHERE `TP_MiPerfilComentarios` . `IdUsrComentador` = `TP_Usuarios` . `IdUsr` AND `TP_MiPerfilComentarios` . `IdUsr` = ? ORDER BY `FechaComentario` DESC LIMIT ?, ... ",31,15193214000,434859000,490103000,601150000,3605000000,0,0,0,65,13305,0,0,0,0,0,0,31,0,0,65,31,31,0,"2024-10-18 11:02:42","2024-12-10 19:52:46"
diamante_eeie,fa9c4aad08dab18beb000059379b56fe,"SELECT DISTINCTROW `ptg` . `IdProyecto` , `be` . `NomEstado` , `ptg` . `Titulo` , `bpa` . `NombrePrograma` , `bpa` . `TipoPrograma` , `ptg` . `IdEstado` FROM `TP_TrabajodeGrado` `ptg` , `TR_Autores` `ra` , `TB_Estados` `be` , `TB_ProgramaAcademico` `bpa` , `TR_Alumnos` `ral` , `TB_MateriasGrado` `bmg` WHERE `ra` . `IdUsr` = ? AND `ra` . `EstadoAutor` IN (...) AND `ra` . `IdProyecto` = `ptg` . `IdProyecto` AND `ptg` . `IdEstado` NOT IN (...) AND `ptg` . `IdEstado` = `be` . `IdEstado` AND `ptg` . `IdProgramaAcademico` = `bpa` . `IdProgramaAcademico` AND `ptg` . `IdProgramaAcademico` = `bmg` . `IdProgramaAcademico` AND `bmg` . `IdMat` = `ral` . `IdMat` AND `ral` . `IdUsr` = ? ",954,2394597932000,671307000,2510060000,5241757000,225458000000,0,0,0,916,3305622,954,954,954,0,0,0,535,0,0,0,0,954,0,"2024-10-18 11:03:00","2024-12-14 11:45:16"
diamante_eeie,a0f33851f7ab47b6dc70c43da1266cd7,"SELECT `pstg` . `IdEstado` , `be` . `NomEstado` , `pstg` . `IdTipoSolicitud` FROM `TP_SolicitudesTrabajodeGrado` `pstg` , `TR_AvalesSolicitud` , `TB_Estados` `be` WHERE `pstg` . `IdEstado` = `be` . `IdEstado` AND `pstg` . `IdProyecto` = ? AND `pstg` . `IdSolicitud` = `TR_AvalesSolicitud` . `IdSolicitud` AND `TR_AvalesSolicitud` . `IdUsr` = ? AND ( `pstg` . `IdEstado` = ? OR `pstg` . `IdEstado` = ? ) ",916,3369495018000,3309251000,3678488000,6963959000,175871000000,0,0,0,31,6093155,0,0,0,0,0,0,916,0,0,0,0,916,0,"2024-10-18 11:03:00","2024-12-14 11:45:16"
diamante_eeie,"1ede96dde08c74fd9d3153c8b3a699bb","SELECT `STG` . `IdSolicitud` , `TG` . `Titulo` , `TG` . `IdProyecto` , `TS` . `NomSolicitud` FROM `TP_SolicitudesTrabajodeGrado` `STG` , `TP_TrabajodeGrado` `TG` , `TB_TipoSolicitud` `TS` WHERE `STG` . `IdEstado` = ? AND `STG` . `IdSolicitud` IN ( SELECT `IdSolicitud` FROM `TR_AvalesSolicitud` WHERE `IdUsr` = ? AND `Estado` = ? ) AND `STG` . `IdProyecto` = `TG` . `IdProyecto` AND `TG` . `IdProyecto` IN ( SELECT `IdProyecto` FROM `TR_Autores` WHERE `IdUsr` = ? AND `EstadoAutor` != ? ) AND `TS` . `IdTipoSolicitud` = `STG` . `IdTipoSolicitud` ORDER BY `TG` . `FechaInsc` ",456,1945531732000,3813564000,4266516000,7042621000,120236000000,0,0,0,45,3140834,456,1368,456,0,0,0,456,0,0,45,456,456,0,"2024-10-18 11:03:03","2024-12-14 11:45:18"
diamante_eeie,"15f76aa39d2a6b9789c87dfbf400efaa","SELECT `IdProgramaAcademico` , `NombrePrograma` , `TipoPrograma` , `TP_Usuarios` . `IdUsr` FROM `TB_ProgramaAcademico` , `TR_UsuariosPrograma` , `TP_Usuarios` WHERE `TB_ProgramaAcademico` . `ProgramaAcademicoUis` = `TR_UsuariosPrograma` . `programa_academico` AND `TP_Usuarios` . `IdUsr` = `TR_UsuariosPrograma` . `IdUsr` AND `TP_Usuarios` . `IdUsr` = ? ",384,114669318000,192202000,298618000,457364000,46980000000,0,0,0,384,3072,0,0,384,0,0,0,0,0,0,0,0,384,0,"2024-10-18 11:03:05","2024-12-14 11:45:20"
diamante_eeie,"1d790a444166de97cb71bbe7780978d0","SELECT DISTINCTROW `TP_Usuarios` . `CodEst` AS `Codigo` , `TP_Usuarios` . `IdUsr` AS `IdUsr` FROM `TP_Usuarios` WHERE `TP_Usuarios` . `IdUsr` = ? AND `TP_Usuarios` . `IdUsr` IN ( SELECT `IdUsr` FROM `TR_Autores` , `TP_TrabajodeGrado` WHERE `TR_Autores` . `IdProyecto` = `TP_TrabajodeGrado` . `IdProyecto` AND `TR_Autores` . `EstadoAutor` NOT IN (?) AND `TR_Autores` . `IdProgramaAcademico` = ? AND `TP_TrabajodeGrado` . `IdProyecto` IN ( SELECT `IdProyecto` FROM `TR_ComiteTema` WHERE `TP_TrabajodeGrado` . `IdProyecto` = `TR_ComiteTema` . `IdProyecto` ) AND `TP_TrabajodeGrado` . `IdEstado` NOT IN (...) ) ",382,1322603912000,2204090000,3462313000,5514089000,67256000000,0,0,0,348,2488718,0,405,405,0,0,0,359,0,0,0,0,382,0,"2024-10-18 11:03:05","2024-12-14 11:45:20"
diamante_eeie,"84aaf33fbbfdb2c803da5dee4479619f","SELECT `TR_Autores` . `IdProyecto` FROM `TR_Autores` , `TP_TrabajodeGrado` WHERE `TR_Autores` . `IdUsr` = ? AND `TR_Autores` . `IdProyecto` = `TP_TrabajodeGrado` . `IdProyecto` AND `TR_Autores` . `IdProgramaAcademico` = ? AND `TP_TrabajodeGrado` . `IdEstado` NOT IN (...) AND `EstadoAutor` IN (...) ",391,856143726000,1965020000,2189625000,2479841000,37475000000,0,0,0,391,1352856,0,0,0,0,0,0,391,0,0,0,0,391,0,"2024-10-18 11:03:05","2024-12-14 11:45:20"
diamante_eeie,e4af62851da81e7c2914517dce24130a,SELECT `FechaInic` FROM `TB_CronogramaTrabajodeGrado` WHERE `FechaInic` <= CURDATE ( ) AND `FechaFinal` >= CURDATE ( ) AND `IdProgramaAcademico` = ? ,391,57126428000,101129000,146103000,237861000,30684000000,0,0,0,391,391,0,0,0,0,0,0,391,0,0,0,0,391,0,"2024-10-18 11:03:05","2024-12-14 11:45:20"
diamante_eeie,"8acd961372e7a8faf4ca3e1c6bc9feee",SELECT `IdActa` FROM `TP_Actas` WHERE `FechaActa` = CURDATE ( ) AND `TipoPrograma` = ? ,693,215475417000,230548000,310931000,680639000,49209000000,0,0,0,41,220676,0,0,0,0,0,0,693,0,0,0,0,693,0,"2024-10-18 11:03:05","2024-12-14 11:45:20"
diamante_eeie,"3fdc07274f6d2ef032f7683f82f981a9","SELECT `NomSolicitud` , `IdTipoSolicitud` FROM `TB_TipoSolicitud` WHERE `Estado` = ? AND NOT `IdTipoSolicitud` = ? ORDER BY `NomSolicitud` ",253,61709373000,180827000,243910000,372260000,22074000000,0,0,0,4301,9361,0,0,0,0,253,0,0,0,253,4301,0,0,0,"2024-10-18 11:03:05","2024-12-14 09:38:28"
diamante_eeie,"45af7257dc2d1d524ad121fa7d1f0cf1","SELECT `NomSolicitud` , `TP_SolicitudesTrabajodeGrado` . `IdSolicitud` , `TP_SolicitudesTrabajodeGrado` . `IdTipoSolicitud` , `TP_SolicitudesTrabajodeGrado` . `IdEstado` , `Descripcion` , `NomEstado` , `FechaInsc` , `IdProyecto` FROM `TP_SolicitudesTrabajodeGrado` , `TR_AvalesSolicitud` , `TB_TipoSolicitud` , `TB_Estados` WHERE `TP_SolicitudesTrabajodeGrado` . `IdEstado` = `TB_Estados` . `IdEstado` AND `TP_SolicitudesTrabajodeGrado` . `IdSolicitud` = `TR_AvalesSolicitud` . `IdSolicitud` AND `TR_AvalesSolicitud` . `IdUsr` = ? AND `TR_AvalesSolicitud` . `Estado` = ? AND `TP_SolicitudesTrabajodeGrado` . `IdTipoSolicitud` = `TB_TipoSolicitud` . `IdTipoSolicitud` AND `TP_SolicitudesTrabajodeGrado` . `IdProyecto` = ? ORDER BY `FechaInsc` DESC ",391,1604388810000,3751692000,4103296000,5410032000,69756000000,0,0,0,483,2604441,391,391,0,0,0,0,391,0,0,483,391,391,0,"2024-10-18 11:03:05","2024-12-14 11:45:20"
diamante_eeie,"36e5219cb6d7048958b335357186d7d6",SELECT * FROM ( SELECT * FROM `TR_Autores` WHERE `IdUsr` = ? ) AS `t1` INNER JOIN `TP_TrabajodeGrado` AS `t2` ON `t1` . `IdProyecto` = `t2` . `IdProyecto` WHERE `t2` . `IdEstado` = ? OR `t2` . `IdEstado` = ? ,448,971993656000,1917251000,2169628000,3374657000,53258000000,0,0,0,102,1549098,0,0,0,0,0,0,448,0,0,0,0,448,0,"2024-10-18 11:03:09","2024-12-14 20:46:26"
diamante_eeie,"36f28d8ab1f936f9ac617f4cc9c3306a","SELECT `ra` . `IdProyecto` , `bpa` . `IdProgramaAcademico` , `bpa` . `NombrePrograma` , `ptg` . `Titulo` , `rpp` . `UbicacionArchivoFinal` FROM `TR_Autores` AS `ra` , `TB_ProgramaAcademico` AS `bpa` , `TR_ProyectoPlan` AS `rpp` , `TP_TrabajodeGrado` AS `ptg` WHERE `ra` . `IdUsr` = ? AND `ra` . `IdProgramaAcademico` = `bpa` . `IdProgramaAcademico` AND `rpp` . `IdProyecto` = `ra` . `IdProyecto` AND `ra` . `IdProyecto` = `ptg` . `IdProyecto` AND `rpp` . `Estado` = ? ",104,334404748000,2934291000,3215430000,4959279000,19946000000,0,0,0,116,550330,0,0,208,0,0,0,104,0,0,0,0,104,0,"2024-10-18 11:03:11","2024-12-14 20:46:27"
diamante_eeie,"7182942efb1e6d8e4fce8b1204845db4",SELECT * FROM `TR_Autores` WHERE `IdUsr` = ? AND `IdProyecto` = ? ,137,250917393000,1571864000,1831513000,2243294000,8473000000,0,0,0,109,472941,0,0,0,0,0,0,137,0,0,0,0,137,0,"2024-10-18 11:03:12","2024-12-14 20:46:27"
diamante_eeie,ba4576448f4ea3e5c96ae168ab56b0d6,SELECT `ComentariosArchivoFinal` FROM `TR_ComiteCalificadores` WHERE `IdProyecto` = ? LIMIT ? ,37,48844684000,1146855000,1320126000,1461633000,2850000000,0,0,0,37,102860,0,0,0,0,0,0,37,0,0,0,0,37,0,"2024-10-18 11:03:12","2024-12-13 14:13:43"
diamante_eeie,ad4d7e91d81c3fd438c5cd5c9c8b9dff,SELECT * FROM `TP_Usuarios` WHERE `IdUsr` IN (?) ,122,15778267000,99607000,129330000,193030000,6971000000,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-18 11:03:12","2024-12-14 20:46:27"
diamante_eisi,"15f76aa39d2a6b9789c87dfbf400efaa","SELECT `IdProgramaAcademico` , `NombrePrograma` , `TipoPrograma` , `TP_Usuarios` . `IdUsr` FROM `TB_ProgramaAcademico` , `TR_UsuariosPrograma` , `TP_Usuarios` WHERE `TB_ProgramaAcademico` . `ProgramaAcademicoUis` = `TR_UsuariosPrograma` . `programa_academico` AND `TP_Usuarios` . `IdUsr` = `TR_UsuariosPrograma` . `IdUsr` AND `TP_Usuarios` . `IdUsr` = ? ",477,147786753000,197585000,309825000,735907000,62421000000,0,0,0,476,3808,0,0,477,0,0,0,0,0,0,0,0,477,0,"2024-10-18 11:03:32","2024-12-14 16:47:04"
